OBJECTID,FIRST_DIST,FIRST_Z,SEC_DIST,SEC_Z,LINE_ID,SRC_TYPE,SRC_ID,SRC_NAME
-1,7401.425541749062177,182.248900000005960,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,7613.551564042963037,181.976500000004307,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,8417.053657451482650,175.237800000002608,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,8593.885329162794733,173.600200000000768,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9102.482185653938359,168.881099999998696,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9362.075452110428159,166.571899999995367,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9854.696126880573502,162.416400000001886,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10095.075404676319522,160.494099999996251,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10112.773380178188745,160.358600000006845,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10251.669504418103315,159.309200000003329,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10253.505861193050805,159.295499999992899,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10350.575100307682078,158.590200000006007,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10450.357297250478950,157.879400000005262,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10474.768925035192296,157.803700000004028,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10631.736992780526634,158.931899999995949,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10734.036869596513498,159.642900000006193,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,11096.000385794239264,162.199999999997090,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,11120.241686265244425,162.373500000001513,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,11202.220035206692046,162.946899999995367,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,11221.134256504776204,163.084499999997206,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,12319.183003339401694,171.291500000006636,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,12605.834962640517915,173.532500000001164,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,12918.069302867117585,176.020000000004075,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13019.866775684329696,176.850099999996019,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13228.137330847514022,178.531700000006822,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13260.125995621663606,178.791800000006333,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13510.101868758782075,180.870299999995041,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13518.646177504340812,180.943299999998999,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13598.515321066999604,181.585300000006100,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13619.374356658223405,181.672300000005635,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13685.737457952720433,181.956099999995786,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13690.051440102610286,181.974499999996624,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13741.793866565662029,182.202199999999721,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13777.219245632251841,182.358099999997648,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13803.178403702395372,182.473800000007031,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13878.930573790061317,182.811300000001211,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13885.859853434085380,182.842099999994389,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13946.183468934143093,183.113299999997253,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14003.643894172095315,183.371599999998580,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14009.516849026687851,183.397899999996298,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14118.481653241604363,183.885699999998906,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14132.739115865299027,183.949099999997998,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14267.136158788287503,184.546199999997043,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14280.861291116174471,184.607000000003609,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14301.638688894774532,184.698999999993248,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14339.755993933071295,184.868900000001304,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14909.796504641613865,187.403099999995902,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14985.666838887520498,187.741500000003725,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15103.851286394487033,188.268700000000536,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15194.663661483617034,188.675199999997858,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15266.640003154887381,188.997399999992922,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15302.235748831746605,189.156799999997020,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15428.797106093981711,189.725699999995413,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15451.691172500872199,189.828599999993457,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15455.490825239356127,189.845700000005309,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15555.424170643938851,190.293699999994715,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15617.758040534710744,190.573099999994156,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15628.205300813177018,190.619500000000698,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15639.909509961902586,190.672000000005937,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15693.053152594238782,190.910399999993388,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15776.424631043388217,191.280299999998533,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15798.565805200356408,191.378500000006170,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15896.195926330117800,191.807600000000093,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15920.737384259420651,191.913400000004913,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16119.582560906395884,192.466000000000349,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16121.691851879808382,192.471300000004703,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16504.827322669440036,193.893100000001141,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16606.799329500343447,194.301200000001700,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16644.317201114066847,194.448000000003958,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16731.819396395578224,194.788700000004610,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16808.605282710072061,195.085399999996298,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16871.375872517859534,195.326499999995576,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16945.460473600149271,195.609200000006240,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,17082.969515605254855,196.129100000005565,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,17403.912611242860294,197.350999999995111,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,17567.819152626434516,197.961599999995087,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,17895.820254620070045,199.156300000002375,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,18133.788479290276882,200.002600000007078,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,18340.981089705870545,200.707699999999022,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,18352.366855978954845,200.745999999999185,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,18427.708461612626706,200.998399999996764,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,18436.704006274430867,201.028399999995600,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,18725.994064287522633,201.978799999997136,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,19144.685123993291199,203.095799999995506,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,19419.000827251311421,201.748800000001211,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,19842.682950758811785,199.668499999999767,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,19848.252724050886172,199.641199999998207,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,20252.884324053298769,197.653699999995297,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,20476.020870042157185,196.559399999998277,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,20747.655062407644436,195.227299999998650,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,20752.789951214595931,195.202099999994971,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,21330.316391647174896,192.365999999994528,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,21379.143420086886181,192.126300000003539,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,21599.171403222735535,191.046400000006543,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,21966.147129469849460,189.245200000004843,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,22601.677065666575800,183.214600000006612,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,22826.951054091066908,180.820900000006077,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,23085.684227911558992,178.014599999994971,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,23442.094785179058817,174.032200000001467,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,23568.035316381814482,172.597500000003492,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,24012.459790650580544,167.447100000004866,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,24298.961318211724574,164.021599999992759,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,24300.276394512242405,164.005699999994249,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,24540.314041671699670,161.077199999999721,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,24659.143280543554283,159.606299999999464,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,24755.478313335155690,158.404399999999441,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,24893.432003789610462,156.681200000006356,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,24941.217445321683044,156.080199999996694,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,25129.884427775486984,154.444300000002841,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,25225.798606235421175,153.620999999999185,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,25256.047097436363401,153.360799999994924,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,25431.538860010827193,151.812600000004750,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,25581.528010034493491,150.467399999994086,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,25611.832579310776055,150.196700000000419,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,25852.865880971512524,148.033299999995506,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,25901.521211119976215,147.594400000001770,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,26287.486732144920097,144.093200000002980,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,26663.889675676829938,140.616800000003423,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,27207.052643494480435,135.557400000005146,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,27724.246131959684135,130.637499999997090,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,27795.386377357019228,130.143100000001141,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,28024.559964826232317,129.168799999999464,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,28433.931554233942734,127.365699999994831,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,28775.294001559628668,126.633600000001024,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,29020.201764025259763,126.168600000004517,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,29479.248403807072464,125.407399999996414,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,30108.777571629972954,124.649399999994785,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,30308.448622515621537,124.478600000002189,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,30599.264581841453037,124.290800000002491,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,30659.694286935700802,124.261400000003050,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,30730.600355125909118,124.226500000004307,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,30993.807696329677128,124.092099999994389,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,31044.183378693152918,124.063500000003842,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,31227.166398101369850,123.957099999999627,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,31290.946203066741873,123.919200000003912,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,31409.208160170990595,123.853600000002189,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,31731.690623178059468,123.667300000000978,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,31769.489894830872800,123.642500000001746,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,32105.134218266295647,123.416500000006636,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,32136.445362685117288,123.394799999994575,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,32392.344791803523549,123.242199999993318,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,32488.194152586213022,123.183199999999488,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,32625.623868835824396,123.067800000004354,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,32671.729099607902754,123.028699999995297,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,32784.981693354064191,122.955400000006193,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,34175.946796017058659,121.584499999997206,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,34637.260953545541270,121.009000000005472,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,35080.710866792629531,120.434999999997672,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,35547.380660614471708,119.462299999999232,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,36194.386252369251451,117.805099999997765,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,36462.771828776538314,118.169599999993807,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,37044.287339442460507,118.419899999993504,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,37144.290215757951955,118.388699999995879,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,37156.100581707025412,118.383600000001024,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,3665.474652862184939,179.605599999995320,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,3675.621602337124841,179.602299999998650,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,3684.065774307805441,179.593500000002678,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,5041.035280466800032,178.090800000005402,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,6441.558356538260341,175.442999999999302,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,7842.068201409950234,173.209400000007008,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,8165.017700542983221,172.364900000000489,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,8516.133381278816159,171.354699999996228,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,8793.170408200139718,170.618000000002212,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,8927.085721003302751,170.280400000003283,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9016.821560075251909,170.060800000006566,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9100.645253955199223,169.860000000000582,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9254.454271691340182,169.504700000004959,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9425.901333656442148,169.130699999994249,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9581.520720462387544,168.812000000005355,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9615.244814686777318,168.745599999994738,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9641.130466473307024,168.695000000006985,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9761.481696469660164,168.466400000004796,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9767.773169070846052,168.454700000002049,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9791.622986585656690,168.410799999997835,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9820.960414433375263,168.357399999993504,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9848.143570687647298,168.308799999998882,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9872.823724395175304,168.265799999993760,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9902.771115622053912,168.215899999995600,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9936.450206653777059,168.161500000001979,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9954.232815821795157,168.134699999995064,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,9970.341433394241903,168.111300000004121,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10001.429887290951228,168.068599999998696,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10050.318523188632753,168.006299999993644,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10104.085877536277621,167.938500000003842,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10159.289854075504991,167.874800000005052,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10303.191570633609444,167.696800000005169,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10438.630789077144073,167.513200000001234,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10573.039181460191685,167.315799999996671,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10700.123733591834025,167.115099999995437,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,10841.395590529862602,166.628800000005867,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,11113.415252210645122,165.193100000004051,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,11234.668997728182148,164.535900000002584,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13361.161565781070749,152.256999999997788,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13410.067936874560473,152.064100000003236,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,13565.039850195789768,151.454500000007101,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14229.103967857585303,151.260699999998906,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14242.147463985120339,151.286699999996927,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14362.285186482378776,151.538799999994808,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14539.366102473075443,151.951799999995274,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14726.389818290963376,152.430300000007264,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14739.962782475286076,152.467099999994389,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14881.697223214756377,152.888699999995879,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14900.643470827671990,152.947499999994761,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14939.032492246673428,153.082699999999022,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,14989.147341905787471,153.262799999996787,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15010.330052963669004,153.343200000002980,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15054.036007095126479,153.511499999993248,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15071.027996130191241,153.584300000002258,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15092.821973175707171,153.678499999994528,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15104.475713414070924,153.732699999993201,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15144.766515410998181,153.910699999993085,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15148.034273582563401,153.925300000002608,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15214.824248251859899,154.242599999997765,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15217.278394870487318,154.254400000005262,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15300.766466446446429,154.676800000001094,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15309.378085415930400,154.721000000005006,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15364.464235344879853,155.014100000000326,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15389.961709329943915,155.151100000002771,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15421.436026776356812,155.324500000002445,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15459.694588386470059,155.536800000001676,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15505.742317282347358,155.798399999999674,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15556.246393382316455,156.087799999993877,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15651.926151162799215,156.645000000004075,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15713.061624559451957,157.005099999994854,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15777.934015178772825,157.390299999999115,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15824.011846577228425,157.665800000002491,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15909.082485050135801,158.177800000004936,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,15988.314741108537419,158.660600000002887,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16016.665053124566839,158.834900000001653,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16077.369761580346676,159.210600000005797,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16087.927389175300050,159.276199999992969,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16163.298781049375975,159.748399999996764,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16173.072787836495991,159.809800000002724,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16269.527218639170314,160.422000000005937,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16305.526080741770784,160.651100000002771,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16345.932463672757876,160.910399999993388,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16432.229507368243503,161.465800000005402,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16436.417346590242232,161.492400000002817,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16450.421633385190944,161.581500000000233,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16478.406724038806715,161.765199999994365,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16538.537379486835562,162.153699999995297,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16543.636890030178620,162.186900000000605,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16603.609933309853659,162.567299999995157,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16659.994186705876928,162.919899999993504,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16678.440884544870642,163.036399999997229,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16739.474830079529056,163.417199999996228,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16748.207739016368578,163.472200000003795,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,16818.750550668497453,163.913700000004610,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,17052.202999877499678,165.443400000003749,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
-1,17088.558988491484342,165.689599999997881,,,0,Surface,,___01_Data_01_Source_NC_DEM_tiff
